EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;ASK;RPK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;ASSENTOS;HORAS_VOADAS;TAXA_OCUPACAO_RPK_ASK;COMBUSTIVEL_POR_PASSAGEIRO_L;COMBUSTIVEL_POR_KM_L_KM;PASSAGEIROS_POR_DECOLAGEM
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;3;SKBO;BOGOTÁ;;;COLÔMBIA;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;0.0;0.0;0.0;86176.0;7305.0;3.0;0.0;10.8333;;;11.796851471594799;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;3;SUMU;MONTEVIDEO, MONTEVIDEO;;;URUGUAI;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;913.0;3595300.0;1433410.0;87042.0;20410.0;13.0;2290.0;30.7167;0.3986899563318777;95.33625410733845;4.264674179323861;70.23076923076923
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;EDDF;FRANKFURT AM MAIN;;;ALEMANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;1301.0;67684584.0;12747198.0;2018156.0;166566.0;17.0;6908.0;204.683;0.188332368268674;1551.2344350499616;12.116254217547398;76.52941176470588
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;EHAM;HAARLEMMERMEER, NEAR AMSTERDAM;;;HOLANDA;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;0.0;0.0;201757.0;18224.0;2.0;0.0;22.5;;;11.070950395083406;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;EHAM;HAARLEMMERMEER, NEAR AMSTERDAM;;;HOLANDA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;0.0;0.0;105510.0;9775.0;1.0;0.0;11.5667;;;10.79386189258312;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;694.0;20324928.0;5318816.0;686126.0;91968.0;12.0;2652.0;116.95;0.2616892911010558;988.6541786743516;7.460486256089075;57.833333333333336
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;0.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;1341.0;32140286.0;8815734.0;1278495.0;111758.0;17.0;4889.0;136.783;0.27428922069952955;953.3892617449665;11.43985218060452;78.88235294117646
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;0.0;0.0;0.0;75031.0;6496.0;1.0;0.0;7.88333;;;11.550338669950738;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;0.0;0.0;824510.0;71456.0;11.0;0.0;85.2833;;;11.538709135691894;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBRF;RECIFE;PE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;0.0;0.0;219544.0;18555.0;3.0;0.0;21.9167;;;11.832066828348154;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SGES;CIUDAD DEL ESTE;;;PARAGUAI;INTERNACIONAL;REGULAR;0.0;0.0;0.0;66454.0;6320.0;1.0;0.0;7.56667;;;10.51487341772152;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;LEMD;MADRID;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;58.0;6869960.0;485924.0;195230.0;16756.0;2.0;820.0;21.5667;0.07073170731707316;3366.0344827586205;11.651348770589639;29.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;LMML;LUQA;;;MALTA;GCLP;LAS PALMAS;;;ILHAS CANÁRIAS;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;15850.0;2941.0;1.0;0.0;5.06667;;;5.389323359401564;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;LMML;LUQA;;;MALTA;GCLP;LAS PALMAS;;;ILHAS CANÁRIAS;INTERNACIONAL;NÃO REGULAR;0.0;0.0;0.0;16111.0;2941.0;1.0;0.0;5.16667;;;5.478068684121047;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;LPPT;LISBOA;;;PORTUGAL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;215.0;5260905.0;1706025.0;187609.0;23805.0;3.0;663.0;32.2833;0.32428355957767724;872.6;7.881075404326822;71.66666666666667
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;MMMX;MEXICO;;;MÉXICO;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;1341.0;21355009.0;9967653.0;725319.0;96629.0;13.0;2873.0;126.383;0.46675948485903235;540.8791946308725;7.506224839333948;103.15384615384616
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;OMAA;AB DHABI INTERNATIONAL;;;EMIRADOS ÁRABES UNIDOS;GCLP;LAS PALMAS;;;ILHAS CANÁRIAS;INTERNACIONAL;IMPRODUTIVO;0.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;OMAA;AB DHABI INTERNATIONAL;;;EMIRADOS ÁRABES UNIDOS;GCLP;LAS PALMAS;;;ILHAS CANÁRIAS;INTERNACIONAL;NÃO REGULAR;0.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;OMAA;AB DHABI INTERNATIONAL;;;EMIRADOS ÁRABES UNIDOS;LMML;LUQA;;;MALTA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;18946.0;4034.0;1.0;0.0;6.25;;;4.696579077838374;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;OMAA;AB DHABI INTERNATIONAL;;;EMIRADOS ÁRABES UNIDOS;LMML;LUQA;;;MALTA;INTERNACIONAL;NÃO REGULAR;0.0;0.0;0.0;19575.0;4034.0;1.0;0.0;6.43333;;;4.852503718393654;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;NÃO REGULAR;0.0;0.0;0.0;423069.0;35595.0;5.0;0.0;44.7;;;11.885630004214075;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;0.0;0.0;0.0;859384.0;71190.0;10.0;0.0;88.6667;;;12.071695462845906;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;54.0;554898.0;217134.0;14800.0;4021.0;1.0;138.0;5.28333;0.391304347826087;274.0740740740741;3.6806764486446157;54.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;456.0;1498140.0;785232.0;37696.0;8610.0;5.0;870.0;12.65;0.5241379310344828;82.66666666666667;4.378164924506388;91.2
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2303.0;3780392.0;2975476.0;105992.0;21964.0;17.0;2926.0;36.2833;0.7870813397129187;46.02344767694312;4.825714806046258;135.47058823529412
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;2469.0;5142280.0;4209645.0;140753.0;28985.0;17.0;3016.0;45.5333;0.8186339522546419;57.008100445524505;4.85606348111092;145.23529411764707
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBE;BELÉM;PA;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2349.0;4571632.0;3786588.0;118802.0;22568.0;14.0;2836.0;34.2167;0.8282792665726375;50.57556406981694;5.264179369018079;167.78571428571428
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBE;BELÉM;PA;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3313.0;9322268.0;8153293.0;264322.0;44298.0;18.0;3788.0;62.55;0.8746040126715945;79.78327799577423;5.966905955122128;184.05555555555554
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;0.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;1992.0;3780392.0;2573664.0;101060.0;21964.0;17.0;2926.0;33.7;0.6807928913192071;50.73293172690763;4.601165543616828;117.17647058823529
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;2089.0;4571632.0;3367468.0;111522.0;22568.0;14.0;2836.0;34.5667;0.7366008462623413;53.38535184298708;4.941598723856789;149.21428571428572
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBV;BOA VISTA;RR;NORTE;BRASIL;DOMÉSTICA;REGULAR;1761.0;5933640.0;4420110.0;153404.0;35140.0;14.0;2364.0;50.2833;0.7449238578680203;87.11186825667235;4.365509391007399;125.78571428571429
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCF;CONFINS;MG;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3075.0;2992824.0;1817325.0;92839.0;17730.0;30.0;5064.0;34.0167;0.6072274881516587;30.191544715447154;5.236266215454033;102.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2358.0;3304536.0;2067966.0;98537.0;19294.0;22.0;3768.0;36.1333;0.6257961783439491;41.78837998303647;5.107131750803359;107.18181818181819
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;DOMÉSTICA;REGULAR;2866.0;3821624.0;3101012.0;105551.0;20558.0;19.0;3532.0;35.4667;0.8114382785956965;36.82868108862526;5.134302947757564;150.8421052631579
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2584.0;3245088.0;2268752.0;107167.0;22828.0;26.0;3696.0;42.1167;0.6991341991341992;41.47329721362229;4.694541790783249;99.38461538461539
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;2391.0;7511446.0;4660059.0;186734.0;37031.0;19.0;3854.0;55.6333;0.620394395433316;78.0987034713509;5.042639950311901;125.84210526315789
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;DOMÉSTICA;REGULAR;2083.0;4533300.0;2737062.0;120711.0;26280.0;20.0;3450.0;42.5167;0.603768115942029;57.950552088334135;4.593264840182648;104.15
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4647.0;12199320.0;7862724.0;301040.0;64296.0;38.0;7210.0;96.4333;0.6445214979195562;64.78157951366472;4.682095309194973;122.28947368421052
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;510.0;798836.0;466140.0;23550.0;4570.0;5.0;874.0;8.9;0.5835240274599542;46.1764705882353;5.153172866520788;102.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;1539.0;163.0;1.0;0.0;0.65;;;9.441717791411042;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;1891.0;454444.0;308233.0;25869.0;2608.0;16.0;2788.0;11.15;0.6782639885222381;13.680063458487572;9.91909509202454;118.1875
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;12008.0;13856130.0;10266840.0;446291.0;78660.0;92.0;16206.0;147.583;0.7409601382204122;37.16613924050633;5.673671497584541;130.52173913043478
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;2327.0;6680700.0;3986151.0;164719.0;39399.0;23.0;3900.0;58.15;0.5966666666666667;70.78599054576708;4.1807913906444325;101.17391304347827
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMA;MARABÁ;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;1511.0;2474550.0;1775425.0;70926.0;15275.0;13.0;2106.0;26.0;0.7174738841405508;46.93977498345467;4.643273322422258;116.23076923076923
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;2454.0;6428858.0;3956450.0;164442.0;40311.0;27.0;4306.0;60.25;0.6154203437064562;67.00977995110024;4.079333184490586;90.88888888888889
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;DOMÉSTICA;REGULAR;1222.0;4037352.0;2204488.0;102333.0;23452.0;13.0;2238.0;35.0667;0.5460232350312779;83.74222585924714;4.363508442776736;94.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;DOMÉSTICA;REGULAR;3086.0;7565970.0;4953030.0;197026.0;41730.0;26.0;4714.0;65.75;0.6546457361052185;63.8451069345431;4.721447399952073;118.6923076923077
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBRF;RECIFE;PE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4577.0;8309696.0;7246174.0;211884.0;47966.0;29.0;5024.0;71.55;0.8720143312101911;46.29320515621586;4.417378976775216;157.82758620689654
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;10055.0;11342016.0;9331040.0;371576.0;80736.0;87.0;12222.0;141.433;0.8226967763050237;36.95435106911984;4.602358303606818;115.57471264367815
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;3087.0;8302448.0;5467077.0;197870.0;47817.0;27.0;4688.0;70.2333;0.6584897610921502;64.09782960803369;4.13806805111153;114.33333333333333
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;6705.0;1531.0;1.0;0.0;2.45;;;4.37949052906597;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;1903.0;4746100.0;2913493.0;122015.0;27558.0;18.0;3100.0;41.4333;0.6138709677419355;64.11718339464004;4.427570941287467;105.72222222222223
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSN;SANTARÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;966.0;3053376.0;1617084.0;88781.0;21762.0;13.0;1824.0;33.2833;0.5296052631578947;91.90579710144928;4.079634224795515;74.3076923076923
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;8260.0;872.0;1.0;0.0;2.0;;;9.472477064220184;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;9996.0;11965584.0;8716512.0;357033.0;69760.0;80.0;13722.0;124.5;0.7284652383034543;35.717587034813924;5.118018922018349;124.95
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4006.0;7243460.0;4346510.0;190777.0;41230.0;38.0;6676.0;70.7667;0.6000599161174356;47.6228157763355;4.627140431724473;105.42105263157895
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBTE;TERESINA;PI;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;1559.0;3193488.0;2064116.0;84928.0;18536.0;14.0;2412.0;29.3167;0.646351575456053;54.475946119307245;4.581786793267156;111.35714285714286
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;4639.0;943.0;1.0;0.0;1.51667;;;4.919406150583245;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;1260.0;2251884.0;1188180.0;64493.0;13202.0;14.0;2388.0;23.4667;0.5276381909547738;51.18492063492064;4.885093167701863;90.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;TJSJ;SAN JUAN;;;PORTO RICO;INTERNACIONAL;REGULAR;0.0;0.0;0.0;47481.0;4298.0;1.0;0.0;5.5;;;11.047231270358306;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBBV;BOA VISTA;RR;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;1909.0;5933640.0;4791590.0;153609.0;35140.0;14.0;2364.0;49.5833;0.8075296108291032;80.46568884232582;4.371343198634035;136.35714285714286
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCF;CONFINS;MG;SUDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;3255.0;3054288.0;1923705.0;106363.0;17730.0;30.0;5168.0;39.1667;0.6298374613003096;32.676804915514595;5.999041173152849;108.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCF;CONFINS;MG;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;8927.0;5886528.0;4427792.0;218829.0;33232.0;67.0;11868.0;78.2333;0.752190765082575;24.513162316567715;6.584888059701493;133.23880597014926
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCF;CONFINS;MG;SUDESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;2889.0;2414592.0;1513836.0;94545.0;15196.0;29.0;4608.0;33.45;0.626953125;32.72585669781932;6.221703079757831;99.62068965517241
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2301.0;3172986.0;2017977.0;89366.0;18417.0;21.0;3618.0;31.3833;0.6359867330016584;38.83789656671013;4.852364663083021;109.57142857142857
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;5394.0;6708172.0;4892358.0;201772.0;41722.0;46.0;7396.0;71.8833;0.7293131422390481;37.406748238783834;4.83610565169455;117.26086956521739
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCH;CHAPECÓ;SC;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;1025.0;1352712.0;735950.0;42493.0;9334.0;13.0;1884.0;16.9333;0.5440552016985138;41.456585365853655;4.552496250267838;78.84615384615384
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2259.0;3609552.0;2444238.0;96929.0;19476.0;18.0;3336.0;32.1;0.677158273381295;42.9079238601151;4.976843294310947;125.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;8899.0;3879354.0;3194741.0;169957.0;20104.0;56.0;10806.0;57.1333;0.8235239681658338;19.098438026744578;8.453889773179467;158.91071428571428
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3189.0;1590786.0;1055559.0;72291.0;10261.0;31.0;4806.0;27.1333;0.66354556803995;22.668861712135467;7.04521976415554;102.87096774193549
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;2772.0;3392592.0;2433816.0;109127.0;23706.0;27.0;3864.0;40.3833;0.717391304347826;39.36760461760462;4.603349363030456;102.66666666666667
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2021;4;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;7018.0;11459280.0;9333940.0;314413.0;63840.0;48.0;8616.0;101.517;0.814531104921077;44.80094043887147;4.925015664160401;146.20833333333334
